"","County.Code","Arithmetic.Mean"
"40271","00071",7.245638
"40272","00071",7.245638
"40273","00071",7.245638
"40274","00071",7.245638
"40348","00109",7.673563
"40349","00109",7.673563
"40350","00109",7.673563
"40351","00109",7.673563
"40519","00109",8.424706
"40520","00109",8.424706
"40521","00109",8.424706
"40522","00109",8.424706
"40628","00109",6.310145
"40629","00109",6.310145
"40630","00109",6.310145
"40631","00109",6.310145
"40632","00109",8.482814
"40633","00109",8.4105
"40634","00109",8.4105
"40635","00109",8.4105
"40636","00109",8.4105
"40698","00121",7.804348
"40699","00121",7.804348
"40700","00121",7.804348
"40701","00121",7.804348
"40702","00121",7.826946
"40703","00121",7.764407
"40704","00121",7.764407
"40705","00121",7.764407
"40706","00121",7.764407
"40729","00135",8.216484
"40730","00135",8.216484
"40731","00135",8.216484
"40732","00135",8.216484
"40751","00143",9.635962
"40752","00143",9.570144
"40753","00143",9.570144
"40754","00143",9.570144
"40755","00143",9.570144
"41083","00143",7.345977
"41084","00143",7.345977
"41085","00143",7.345977
"41086","00143",7.345977
"41087","00143",8.19
"41088","00143",8.19
"41089","00143",8.19
"41090","00143",8.19
"41091","00143",9.993861
"41092","00143",9.946522
"41093","00143",9.946522
"41094","00143",9.946522
"41095","00143",9.946522
"41164","00147",10.110937
"41165","00147",10.088393
"41166","00147",10.088393
"41167","00147",10.088393
"41168","00147",10.088393
"41210","00013",6.117241
"41211","00013",6.117241
"41212","00013",6.117241
"41213","00013",6.117241
"41324","00025",7.501724
"41325","00025",7.501724
"41326","00025",7.501724
"41327","00025",7.501724
"41344","00029",6.503226
"41345","00029",6.503226
"41346","00029",6.503226
"41347","00029",6.503226
"41348","00029",5.113333
"41349","00029",5.113333
"41350","00029",5.113333
"41351","00029",5.113333
"41387","00033",5.851613
"41388","00033",5.851613
"41389","00033",5.851613
"41390","00033",5.851613
"41407","00035",6.192982
"41408","00035",6.192982
"41409","00035",6.192982
"41410","00035",6.192982
"41425","00037",7.520833
"41426","00037",7.520833
"41427","00037",7.520833
"41428","00037",7.520833
"41439","00039",5.418478
"41440","00039",5.418478
"41441","00039",5.418478
"41442","00039",5.418478
"41460","00039",4.996739
"41461","00039",4.996739
"41462","00039",4.996739
"41463","00039",4.996739
"41464","00039",6.082609
"41465","00039",6.082609
"41466","00039",6.082609
"41467","00039",6.082609
"41489","00039",4.615217
"41490","00039",4.615217
"41491","00039",4.615217
"41492","00039",4.615217
"41506","00039",6.248913
"41507","00039",6.248913
"41508","00039",6.248913
"41509","00039",6.248913
"41518","00039",5.169565
"41519","00039",5.169565
"41520","00039",5.169565
"41521","00039",5.169565
"41578","00051",5.093443
"41579","00051",5.093443
"41580","00051",5.093443
"41581","00051",5.093443
"41935","00067",5.65082
"41936","00067",5.65082
"41937","00067",5.65082
"41938","00067",5.65082
"42038","00067",5.932203
"42039","00067",5.932203
"42040","00067",5.932203
"42041","00067",5.932203
"42067","00001",7.441402
"42068","00001",7.409249
"42069","00001",7.409249
"42070","00001",7.409249
"42071","00001",7.409249
"42151","00003",9.265909
"42152","00003",9.265909
"42153","00003",9.265909
"42154","00003",9.265909
"42183","00003",9.021429
"42184","00003",9.021429
"42185","00003",9.021429
"42186","00003",9.021429
"42187","00003",8.913043
"42188","00003",8.913043
"42189","00003",8.913043
"42190","00003",8.913043
"42191","00003",10.752296
"42192","00003",10.722599
"42193","00003",10.722599
"42194","00003",10.722599
"42195","00003",10.722599
"42272","00003",12.925191
"42273","00003",12.925191
"42274","00003",12.925191
"42275","00003",12.925191
"42276","00003",15.945455
"42277","00003",15.945455
"42278","00003",15.945455
"42279","00003",15.945455
"42360","00003",7.534884
"42361","00003",7.534884
"42362","00003",7.534884
"42363","00003",7.534884
"42368","00003",7.75
"42369","00003",7.75
"42370","00003",7.75
"42371","00003",7.75
"42382","00003",9.06
"42383","00003",9.06
"42384","00003",9.06
"42385","00003",9.06
"42398","00003",10.628889
"42399","00003",10.628889
"42400","00003",10.628889
"42401","00003",10.628889
"42412","00003",10.674004
"42413","00003",10.619853
"42414","00003",10.619853
"42415","00003",10.619853
"42416","00003",10.619853
"42422","00003",9.809091
"42423","00003",9.809091
"42424","00003",9.809091
"42425","00003",9.809091
"42432","00005",9.536741
"42433","00005",9.506857
"42434","00005",9.506857
"42435","00005",9.506857
"42436","00005",9.506857
"42471","00007",8.602484
"42472","00007",8.602484
"42473","00007",8.602484
"42474","00007",8.602484
"42475","00007",8.608107
"42476","00007",8.566463
"42477","00007",8.566463
"42478","00007",8.566463
"42479","00007",8.566463
"42496","00011",8.702924
"42497","00011",8.702924
"42498","00011",8.702924
"42499","00011",8.702924
"42500","00011",11.547315
"42501","00011",11.515341
"42502","00011",11.515341
"42503","00011",11.515341
"42504","00011",11.515341
"42534","00013",7.838733
"42535","00013",7.737278
"42536","00013",7.737278
"42537","00013",7.737278
"42538","00013",7.737278
"42547","00015",9.193235
"42548","00015",9.134118
"42549","00015",9.134118
"42550","00015",9.134118
"42551","00015",9.134118
"42578","00021",11.034453
"42579","00021",10.937143
"42580","00021",10.937143
"42581","00021",10.937143
"42582","00021",10.937143
"42663","00027",6.868047
"42664","00027",6.868047
"42665","00027",6.868047
"42666","00027",6.868047
"42667","00027",9.485765
"42668","00027",9.453448
"42669","00027",9.453448
"42670","00027",9.453448
"42671","00027",9.453448
"42680","00029",8.417714
"42681","00029",8.417714
"42682","00029",8.417714
"42683","00029",8.417714
"42684","00029",10.49387
"42685","00029",10.412426
"42686","00029",10.412426
"42687","00029",10.412426
"42688","00029",10.412426
"42757","00041",9.006111
"42758","00041",9.006111
"42759","00041",9.006111
"42760","00041",9.006111
"42761","00041",11.522294
"42762","00041",11.498639
"42763","00041",11.498639
"42764","00041",11.498639
"42765","00041",11.498639
"42770","00043",9.012727
"42771","00043",9.012727
"42772","00043",9.012727
"42773","00043",9.012727
"42774","00043",9.152095
"42775","00043",9.044654
"42776","00043",9.044654
"42777","00043",9.044654
"42778","00043",9.044654
"42801","00045",9.004167
"42802","00045",9.004167
"42803","00045",9.004167
"42804","00045",9.004167
"42805","00045",11.202645
"42806","00045",11.035542
"42807","00045",11.035542
"42808","00045",11.035542
"42809","00045",11.035542
"42877","00045",9.288052
"42878","00045",9.258683
"42879","00045",9.258683
"42880","00045",9.258683
"42881","00045",9.258683
"42967","00049",5.905822
"42968","00049",5.854167
"42969","00049",5.854167
"42970","00049",5.854167
"42971","00049",5.854167
"42988","00059",4.786934
"42989","00059",4.763095
"42990","00059",4.763095
"42991","00059",4.763095
"42992","00059",4.763095
"43019","00069",8.62957
"43020","00069",8.584746
"43021","00069",8.584746
"43022","00069",8.584746
"43023","00069",8.584746
"43031","00071",9.80226
"43032","00071",9.80226
"43033","00071",9.80226
"43034","00071",9.80226
"43035","00071",11
"43036","00071",11
"43037","00071",11
"43038","00071",11
"43039","00071",10.780496
"43040","00071",10.721143
"43041","00071",10.721143
"43042","00071",10.721143
"43043","00071",10.721143
"43115","00071",9.836747
"43116","00071",9.836747
"43117","00071",9.836747
"43118","00071",9.836747
"43119","00071",10.595334
"43120","00071",10.570115
"43121","00071",10.570115
"43122","00071",10.570115
"43123","00071",10.570115
"43140","00075",8.863758
"43141","00075",8.863758
"43142","00075",8.863758
"43143","00075",8.863758
"43144","00075",13.991388
"43145","00075",13.972152
"43146","00075",13.972152
"43147","00075",13.972152
"43148","00075",13.972152
"43155","00077",13.289031
"43156","00077",13.236932
"43157","00077",13.236932
"43158","00077",13.236932
"43159","00077",13.236932
"43184","00085",6.910596
"43185","00085",6.910596
"43186","00085",6.910596
"43187","00085",6.910596
"43188","00085",9.487014
"43189","00085",9.467683
"43190","00085",9.467683
"43191","00085",9.467683
"43192","00085",9.467683
"43201","00089",6.67464
"43202","00089",6.597159
"43203","00089",6.597159
"43204","00089",6.597159
"43205","00089",6.597159
"43224","00095",8.400575
"43225","00095",8.400575
"43226","00095",8.400575
"43227","00095",8.400575
"43228","00095",10.828282
"43229","00095",10.815385
"43230","00095",10.815385
"43231","00095",10.815385
"43232","00095",10.815385
"43619","00101",7.247222
"43620","00101",7.247222
"43621","00101",7.247222
"43622","00101",7.247222
"43623","00101",8.31519
"43624","00101",8.31519
"43625","00101",8.31519
"43626","00101",8.31519
"43711","00101",8.535526
"43712","00101",8.535526
"43713","00101",8.535526
"43714","00101",8.535526
"43715","00101",9.192004
"43716","00101",9.159608
"43717","00101",9.159608
"43718","00101",9.159608
"43719","00101",9.159608
"43843","00101",10.436249
"43844","00101",10.502905
"43845","00101",10.502905
"43846","00101",10.502905
"43847","00101",10.502905
"43912","00101",9.62563
"43913","00101",9.600781
"43914","00101",9.600781
"43915","00101",9.600781
"43916","00101",9.600781
"43973","00101",9.129677
"43974","00101",9.042188
"43975","00101",9.042188
"43976","00101",9.10428
"43977","00101",9.042188
"43983","00101",7.605911
"43984","00101",7.614
"43985","00101",7.614
"43986","00101",7.614
"43987","00101",7.614
"44000","00117",6.361735
"44001","00117",6.31773
"44002","00117",6.31773
"44003","00117",6.31773
"44004","00117",6.31773
"44029","00125",8.155147
"44030","00125",8.155147
"44031","00125",8.155147
"44032","00125",8.155147
"44033","00125",9.177098
"44034","00125",9.162733
"44035","00125",9.162733
"44036","00125",9.162733
"44037","00125",9.162733
"44042","00125",7.610795
"44043","00125",7.610795
"44044","00125",7.610795
"44045","00125",7.610795
"44046","00125",6.679681
"44047","00125",6.639053
"44048","00125",6.639053
"44049","00125",6.639053
"44050","00125",6.639053
"44060","00125",7.077707
"44061","00125",7.077707
"44062","00125",7.077707
"44063","00125",7.077707
"44064","00125",11.527207
"44065","00125",11.502597
"44066","00125",11.502597
"44067","00125",11.502597
"44068","00125",11.502597
"44138","00129",7.599383
"44139","00129",7.599383
"44140","00129",7.599383
"44141","00129",7.599383
"44142","00129",6.242516
"44143","00129",6.190385
"44144","00129",6.190385
"44145","00129",6.190385
"44146","00129",6.190385
"44147","00129",9.718293
"44148","00129",9.658929
"44149","00129",9.658929
"44150","00129",9.658929
"44151","00129",9.658929
"44231","00133",9.313846
"44232","00133",9.313846
"44233","00133",9.313846
"44234","00133",9.313846
"44235","00133",10.107692
"44236","00133",10.107692
"44237","00133",10.107692
"44238","00133",10.107692
"44239","00133",8.921692
"44240","00133",8.884571
"44241","00133",8.884571
"44242","00133",8.884571
"44243","00133",8.884571
"44356","00003",6.033333
"44357","00003",6.033333
"44358","00003",6.033333
"44359","00003",6.033333
"44360","00003",4.706888
"44361","00003",4.673684
"44362","00003",4.673684
"44363","00003",4.673684
"44364","00003",4.673684
"44517","00007",5.884466
"44518","00007",5.884466
"44519","00007",5.884466
"44520","00007",5.884466
"44521","00007",5.802857
"44522","00007",5.802857
"44523","00007",5.802857
"44524","00007",5.802857
"44525","00007",7.066761
"44526","00007",7.019392
"44527","00007",7.019392
"44528","00007",7.019392
"44529","00007",7.019392
"44624","00007",6.840909
"44625","00007",6.840909
"44626","00007",6.840909
"44627","00007",6.840909
"44636","00007",9.308285
"44637","00007",9.28022
"44638","00007",9.28022
"44639","00007",9.28022
"44640","00007",9.28022
"44862","00007",6.062562
"44863","00007",6.062562
"44864","00007",6.062562
"44865","00007",6.062562
"44866","00007",7.16473
"44867","00007",7.145522
"44868","00007",7.145522
"44869","00007",7.145522
"44870","00007",7.145522
"44942","00009",5.200948
"44943","00009",5.141762
"44944","00009",5.141762
"44945","00009",5.141762
"44946","00009",5.141762
"44993","00019",7.725368
"44994","00019",7.725368
"44995","00019",7.725368
"44996","00019",7.725368
"44997","00019",8.297917
"44998","00019",8.297917
"44999","00019",8.297917
"45000","00019",8.297917
"45010","00019",7.172759
"45011","00019",7.172759
"45012","00019",7.172759
"45013","00019",7.172759
"45072","00025",7.192857
"45073","00025",7.192857
"45074","00025",7.192857
"45075","00025",7.192857
"45167","00037",9.175962
"45168","00037",9.175962
"45169","00037",9.175962
"45170","00037",9.175962
"45182","00041",8.250476
"45183","00041",8.250476
"45184","00041",8.250476
"45185","00041",8.250476
"45212","00045",8.25
"45213","00045",8.25
"45214","00045",8.25
"45215","00045",8.25
"45216","00045",8.245339
"45217","00045",8.198684
"45218","00045",8.198684
"45219","00045",8.198684
"45220","00045",8.198684
"45247","00045",7.912871
"45248","00045",7.912871
"45249","00045",7.912871
"45250","00045",7.912871
"45251","00045",8.175758
"45252","00045",8.175758
"45253","00045",8.175758
"45254","00045",8.175758
"45273","00063",8.502518
"45274","00063",8.502518
"45275","00063",8.502518
"45276","00063",8.502518
"45277","00063",9.014985
"45278","00063",8.94633
"45279","00063",8.94633
"45280","00063",8.94633
"45281","00063",8.94633
"45296","00073",6.660886
"45297","00073",6.59083
"45298","00073",6.59083
"45299","00073",6.59083
"45300","00073",6.59083
"45340","00079",8.183673
"45341","00079",8.183673
"45342","00079",8.183673
"45343","00079",8.183673
"45431","00079",8.902055
"45432","00079",8.902055
"45433","00079",8.902055
"45434","00079",8.902055
"45435","00079",9.020513
"45436","00079",9.020513
"45437","00079",9.020513
"45438","00079",9.020513
"45468","00083",8.448485
"45469","00083",8.448485
"45470","00083",8.448485
"45471","00083",8.448485
"45484","00011",5.041285
"45485","00011",5.004924
"45486","00011",5.004924
"45487","00011",5.004924
"45488","00011",5.004924
"45493","00013",6.816129
"45494","00013",6.816129
"45495","00013",6.816129
"45496","00013",6.816129
"45497","00013",5.41
"45498","00013",5.41
"45499","00013",5.41
"45500","00013",5.41
"45501","00013",6.441935
"45502","00013",6.441935
"45503","00013",6.441935
"45504","00013",6.441935
"45507","00029",4.364459
"45508","00029",4.323704
"45509","00029",4.323704
"45510","00029",4.323704
"45511","00029",4.323704
"45526","00033",1.956813
"45527","00033",1.950877
"45528","00033",1.950877
"45529","00033",1.950877
"45530","00033",1.950877
"45531","00065",4.507106
"45532","00065",4.471751
"45533","00065",4.471751
"45534","00065",4.471751
"45535","00065",4.471751
"45551","00071",2.743921
"45552","00071",2.701504
"45553","00071",2.701504
"45554","00071",2.701504
"45555","00071",2.701504
"45599","00099",6.944828
"45600","00099",6.944828
"45601","00099",6.944828
"45602","00099",6.944828
"45603","00099",6.042857
"45604","00099",6.042857
"45605","00099",6.042857
"45606","00099",6.042857
"45607","00099",6.810788
"45608","00099",6.74291
"45609","00099",6.74291
"45610","00099",6.74291
"45611","00099",6.74291
"45691","00103",6.610319
"45692","00103",6.485795
"45693","00103",6.485795
"45694","00103",6.485795
"45695","00103",6.485795
"45700","00103",5.275
"45701","00103",5.275
"45702","00103",5.275
"45703","00103",5.275
"45704","00103",4.646667
"45705","00103",4.646667
"45706","00103",4.646667
"45707","00103",4.646667
"45723","00127",6.169274
"45724","00127",6.169274
"45725","00127",5.906905
"45726","00127",5.853755
"45727","00127",6.11451
"45728","00127",6.11451
"45729","00127",6.11451
"45730","00127",6.11451
"45731","00127",5.853755
"45732","00127",6.11451
"45733","00127",6.11451
"45734","00127",5.853755
"45735","00127",6.11451
"45736","00127",5.853755
"45737","00127",6.11451
"45756","00009",7.511111
"45757","00009",7.511111
"45758","00009",7.511111
"45759","00009",7.511111
"45829","00037",8.351149
"45830","00037",8.351149
"45831","00037",8.351149
"45832","00037",8.351149
"45833","00037",8.3375
"45834","00037",8.3375
"45835","00037",8.3375
"45836","00037",8.3375
"45848","00037",7.567251
"45849","00037",7.567251
"45850","00037",7.567251
"45851","00037",7.567251
"45871","00045",6.655914
"45872","00045",6.655914
"45873","00045",6.655914
"45874","00045",6.655914
"45880","00065",7.679348
"45881","00065",7.679348
"45882","00065",7.679348
"45883","00065",7.679348
"45894","00065",7.785714
"45895","00065",7.785714
"45896","00065",7.785714
"45897","00065",7.785714
"45898","00065",7.892308
"45899","00065",7.892308
"45900","00065",7.892308
"45901","00065",7.892308
"45925","00093",8.335606
"45926","00093",8.335606
"45927","00093",8.335606
"45928","00093",8.335606
"45929","00093",8.346667
"45930","00093",8.346667
"45931","00093",8.346667
"45932","00093",8.346667
"45938","00093",8.975556
"45939","00093",8.975556
"45940","00093",8.975556
"45941","00093",8.975556
"45946","00093",8.714173
"45947","00093",8.714173
"45948","00093",8.714173
"45949","00093",8.714173
"45957","00093",8.026877
"45958","00093",8.026877
"45959","00093",8.026877
"45960","00093",8.026877
"46031","00099",6.551546
"46032","00099",6.551546
"46033","00099",6.551546
"46034","00099",6.551546
"46050","00105",8.531633
"46051","00105",8.531633
"46052","00105",8.531633
"46053","00105",8.531633
"46068","00107",7.806061
"46069","00107",7.806061
"46070","00107",7.806061
"46071","00107",7.806061
"46092","00113",6.869474
"46093","00113",6.869474
"46094","00113",6.869474
"46095","00113",6.869474
"46096","00113",6.863366
"46097","00113",6.863366
"46098","00113",6.863366
"46099","00113",6.863366
"46111","00119",6.626531
"46112","00119",6.626531
"46113","00119",6.626531
"46114","00119",6.626531
"46136","00125",7.788213
"46137","00125",7.788213
"46138","00125",7.788213
"46139","00125",7.788213
"46151","00141",7.378431
"46152","00141",7.378431
"46153","00141",7.378431
"46154","00141",7.378431
"46164","00145",7.6
"46165","00145",7.6
"46166","00145",7.6
"46167","00145",7.6
"46211","00157",7.531683
"46212","00157",7.531683
"46213","00157",7.531683
"46214","00157",7.531683
"46246","00157",7.070652
"46247","00157",7.070652
"46248","00157",7.070652
"46249","00157",7.070652
"46250","00157",7.110638
"46251","00157",7.110638
"46252","00157",7.110638
"46253","00157",7.110638
"46348","00163",7.129592
"46349","00163",7.129592
"46350","00163",7.129592
"46351","00163",7.129592
"46386","00165",7.805
"46387","00165",7.805
"46388","00165",7.805
"46389","00165",7.805
"46390","00165",7.823404
"46391","00165",7.823404
"46392","00165",7.823404
"46393","00165",7.823404
"46446","00029",7.6
"46447","00029",7.6
"46448","00029",7.6
"46449","00029",7.6
"46491","00029",7.628571
"46492","00029",7.628571
"46493","00029",7.628571
"46494","00029",7.628571
"46530","00037",8.073684
"46531","00037",8.073684
"46532","00037",8.073684
"46533","00037",8.073684
"46546","00037",7.396667
"46547","00037",7.396667
"46548","00037",7.396667
"46549","00037",7.396667
"46638","00061",10.742105
"46639","00061",10.742105
"46640","00061",10.742105
"46641","00061",10.742105
"46707","00113",7.260345
"46708","00113",7.260345
"46709","00113",7.260345
"46710","00113",7.260345
"46910","00113",7.25614
"46911","00113",7.25614
"46912","00113",7.25614
"46913","00113",7.25614
"46914","00113",6.976923
"46915","00113",6.976923
"46916","00113",6.976923
"46917","00113",6.976923
"46918","00113",7.615072
"46919","00113",7.55419
"46920","00113",7.55419
"46921","00113",7.55419
"46922","00113",7.55419
"47151","00139",6.868966
"47152","00139",6.868966
"47153","00139",6.868966
"47154","00139",6.868966
"47376","00141",7.172414
"47377","00141",7.172414
"47378","00141",7.172414
"47379","00141",7.172414
"47467","00141",10.192157
"47468","00141",10.192157
"47469","00141",10.192157
"47470","00141",10.192157
"47471","00141",11.024055
"47472","00141",11.001734
"47473","00141",11.001734
"47474","00141",11.001734
"47475","00141",11.001734
"47675","00167",6.805714
"47676","00167",6.805714
"47677","00167",6.805714
"47678","00167",6.805714
"47729","00201",8.929032
"47730","00201",8.929032
"47731","00201",8.929032
"47732","00201",8.929032
"47944","00201",8.457143
"47945","00201",8.457143
"47946","00201",8.457143
"47947","00201",8.457143
"48183","00201",10.166092
"48184","00201",10.166092
"48185","00201",10.166092
"48186","00201",10.166092
"48187","00201",10.203571
"48188","00201",10.203571
"48189","00201",10.203571
"48190","00201",10.203571
"48512","00201",8.339733
"48513","00201",8.243103
"48514","00201",8.243103
"48515","00201",8.243103
"48516","00201",8.243103
"48517","00201",8.001639
"48518","00201",8.001639
"48519","00201",8.001639
"48520","00201",8.001639
"48696","00201",9.916
"48697","00201",9.916
"48698","00201",9.916
"48699","00201",9.916
"48856","00203",7.632258
"48857","00203",7.632258
"48858","00203",7.632258
"48859","00203",7.632258
"48960","00215",12.063333
"48961","00215",12.063333
"48962","00215",12.063333
"48963","00215",12.063333
"48979","00215",9.730909
"48980","00215",9.730909
"48981","00215",9.730909
"48982","00215",9.730909
"49480","00355",9.223333
"49481","00355",9.223333
"49482","00355",9.223333
"49483","00355",9.223333
"49484","00355",9.06
"49485","00355",9.06
"49486","00355",9.06
"49487","00355",9.06
"49586","00355",8.682143
"49587","00355",8.682143
"49588","00355",8.682143
"49589","00355",8.682143
"49934","00439",6.663793
"49935","00439",6.663793
"49936","00439",6.663793
"49937","00439",6.663793
"49944","00439",7.09
"49945","00439",7.09
"49946","00439",7.09
"49947","00439",7.09
"49968","00439",7.139344
"49969","00439",7.139344
"49970","00439",7.139344
"49971","00439",7.139344
"50143","00453",6.376923
"50144","00453",6.376923
"50145","00453",6.376923
"50146","00453",6.376923
"50162","00453",8.212903
"50163","00453",8.212903
"50164","00453",8.212903
"50165","00453",8.212903
"50316","00003",8.019048
"50317","00003",8.019048
"50318","00003",8.019048
"50319","00003",8.019048
"50320","00003",7.996505
"50321","00003",7.885859
"50322","00003",7.885859
"50323","00003",7.885859
"50324","00003",7.885859
"50371","00005",7.408638
"50372","00005",7.408638
"50373","00005",7.408638
"50374","00005",7.408638
"50375","00005",5.123684
"50376","00005",5.123684
"50377","00005",5.123684
"50378","00005",5.123684
"50379","00005",6.680247
"50380","00005",6.621918
"50381","00005",6.621918
"50382","00005",6.621918
"50383","00005",6.621918
"50384","00005",6.25403
"50385","00005",6.20367
"50386","00005",6.20367
"50387","00005",6.20367
"50388","00005",6.20367
"50617","00011",7.029936
"50618","00011",7.029936
"50619","00011",7.029936
"50620","00011",7.029936
"50621","00011",7.759521
"50622","00011",7.712752
"50623","00011",7.712752
"50624","00011",7.712752
"50625","00011",7.712752
"50701","00013",6.449257
"50702","00013",6.42952
"50703","00013",6.42952
"50704","00013",6.42952
"50705","00013",6.42952
"50738","00035",6.465132
"50739","00035",6.465132
"50740","00035",6.465132
"50741","00035",6.465132
"50779","00035",8.180909
"50780","00035",8.180909
"50781","00035",8.180909
"50782","00035",8.180909
"50783","00035",7.458774
"50784","00035",7.395088
"50785","00035",7.395088
"50786","00035",7.395088
"50787","00035",7.395088
"50788","00035",7.579097
"50789","00035",7.518689
"50790","00035",7.518689
"50791","00035",7.518689
"50792","00035",7.518689
"50872","00035",9.325342
"50873","00035",9.325342
"50874","00035",9.325342
"50875","00035",9.325342
"50876","00035",7.859375
"50877","00035",7.859375
"50878","00035",7.859375
"50879","00035",7.859375
"50899","00035",4.463785
"50900","00035",4.377778
"50901","00035",4.377778
"50902","00035",4.377778
"50903","00035",4.377778
"50943","00045",6.7025
"50944","00045",6.7025
"50945","00045",6.7025
"50946","00045",6.7025
"50947","00045",5.490595
"50948","00045",5.4375
"50949","00045",5.4375
"50950","00045",5.4375
"50951","00045",5.4375
"50976","00047",6.493444
"50977","00047",6.448309
"50978","00047",6.448309
"50979","00047",6.448309
"50980","00047",6.448309
"51057","00049",8.010897
"51058","00049",8.010897
"51059","00049",8.010897
"51060","00049",8.010897
"51061","00049",5.845034
"51062","00049",5.786567
"51063","00049",5.786567
"51064","00049",5.786567
"51065","00049",5.786567
"51092","00049",7.773828
"51093","00049",7.773828
"51094","00049",7.773828
"51095","00049",7.773828
"51096","00049",5.95641
"51097","00049",5.95641
"51098","00049",5.95641
"51099","00049",5.95641
"51100","00049",5.657216
"51101","00049",5.583628
"51102","00049",5.583628
"51103","00049",5.583628
"51104","00049",5.583628
"51182","00049",6.40411
"51183","00049",6.40411
"51184","00049",6.40411
"51185","00049",6.40411
"51209","00053",3.903883
"51210","00053",3.903883
"51211","00053",3.903883
"51212","00053",3.903883
"51213","00053",5.470439
"51214","00053",5.399228
"51215","00053",5.399228
"51216","00053",5.399228
"51217","00053",5.399228
"51256","00057",8.42872
"51257","00057",8.42872
"51258","00057",8.42872
"51259","00057",8.42872
"51260","00057",5.157513
"51261","00057",5.147159
"51262","00057",5.147159
"51263","00057",5.147159
"51264","00057",5.147159
"51275","00003",4.546154
"51276","00003",4.546154
"51277","00003",4.546154
"51278","00003",4.546154
"51279","00003",5.231529
"51280","00003",5.164327
"51281","00003",5.164327
"51282","00003",5.164327
"51283","00003",5.164327
"51330","00007",3.775439
"51331","00007",3.775439
"51332","00007",3.775439
"51333","00007",3.775439
"51334","00007",2.420334
"51335","00007",2.355249
"51336","00007",2.355249
"51337","00007",2.355249
"51338","00007",2.355249
"51339","00007",5.815517
"51340","00007",5.815517
"51341","00007",5.815517
"51342","00007",5.815517
"51343","00007",5.742105
"51344","00007",5.742105
"51345","00007",5.742105
"51346","00007",5.742105
"51429","00007",6.127083
"51430","00007",6.127083
"51431","00007",6.127083
"51432","00007",6.127083
"51433","00007",5.609085
"51434","00007",5.575419
"51435","00007",5.575419
"51436","00007",5.575419
"51437","00007",5.575419
"51463","00021",6.73
"51464","00021",6.73
"51465","00021",6.73
"51466","00021",6.73
"51467","00021",3.85
"51468","00021",3.85
"51469","00021",3.85
"51470","00021",3.85
"51471","00021",7.520009
"51472","00021",7.422472
"51473","00021",7.422472
"51474","00021",7.422472
"51475","00021",7.422472
"51489","00003",6.430769
"51490","00003",6.430769
"51491","00003",6.430769
"51492","00003",6.430769
"51493","00003",7.321087
"51494","00003",7.274783
"51495","00003",7.274783
"51496","00003",7.274783
"51497","00003",7.274783
"51534","00013",7.592308
"51535","00013",7.592308
"51536","00013",7.592308
"51537","00013",7.592308
"51538","00013",7.603333
"51539","00013",7.603333
"51540","00013",7.603333
"51541","00013",7.603333
"51569","00036",6.493617
"51570","00036",6.493617
"51571","00036",6.493617
"51572","00036",6.493617
"51582","00041",7.352632
"51583","00041",7.352632
"51584","00041",7.352632
"51585","00041",7.352632
"51592","00041",7.963158
"51593","00041",7.963158
"51594","00041",7.963158
"51595","00041",7.963158
"51690","00059",6.774436
"51691","00059",6.774436
"51692","00059",6.774436
"51693","00059",6.774436
"51704","00059",8.66483
"51705","00059",8.61497
"51706","00059",8.61497
"51707","00059",8.61497
"51708","00059",8.61497
"51735","00069",7.402174
"51736","00069",7.402174
"51737","00069",7.402174
"51738","00069",7.402174
"51739","00069",7.388235
"51740","00069",7.388235
"51741","00069",7.388235
"51742","00069",7.388235
"52013","00087",6.979032
"52014","00087",6.979032
"52015","00087",6.979032
"52016","00087",6.979032
"52017","00087",7.140625
"52018","00087",7.140625
"52019","00087",7.140625
"52020","00087",7.140625
"52098","00087",6.942391
"52099","00087",6.942391
"52100","00087",6.942391
"52101","00087",6.942391
"52120","00107",7.202299
"52121","00107",7.202299
"52122","00107",7.202299
"52123","00107",7.202299
"52177","00161",6.84625
"52178","00161",6.84625
"52179","00161",6.84625
"52180","00161",6.84625
"52212","00165",7.295604
"52213","00165",7.295604
"52214","00165",7.295604
"52215","00165",7.295604
"52244","00520",7.293333
"52245","00520",7.293333
"52246","00520",7.293333
"52247","00520",7.293333
"52274","00650",5.95977
"52275","00650",5.95977
"52276","00650",5.95977
"52277","00650",5.95977
"52360","00680",6.786957
"52361","00680",6.786957
"52362","00680",6.786957
"52363","00680",6.786957
"52395","00710",6.509195
"52396","00710",6.509195
"52397","00710",6.509195
"52398","00710",6.509195
"52399","00710",6.507143
"52400","00710",6.507143
"52401","00710",6.507143
"52402","00710",6.507143
"52418","00760",8.728571
"52419","00760",8.728571
"52420","00760",8.728571
"52421","00760",8.728571
"52422","00760",8.230423
"52423","00760",8.190943
"52424","00760",8.190943
"52425","00760",8.190943
"52426","00760",8.190943
"52439","00775",7.544186
"52440","00775",7.544186
"52441","00775",7.544186
"52442","00775",7.544186
"52528","00810",6.435827
"52529","00810",6.435827
"52530","00810",6.435827
"52531","00810",6.435827
"52565","00007",3.905512
"52566","00007",3.86828
"52567","00007",3.86828
"52568","00007",3.86828
"52569","00007",3.86828
"52570","00007",4.903537
"52571","00007",4.85974
"52572","00007",4.85974
"52573","00007",4.85974
"52574","00007",4.85974
"52617","00011",5.705955
"52618","00011",5.717766
"52619","00011",5.717766
"52620","00011",5.717766
"52621","00011",5.717766
