"","State.Code","Arithmetic.Mean"
"40272","00040",7.245638
"40273","00040",7.245638
"40274","00040",7.245638
"40348","00040",7.673563
"40349","00040",7.673563
"40350","00040",7.673563
"40351","00040",7.673563
"40519","00040",8.424706
"40520","00040",8.424706
"40521","00040",8.424706
"40522","00040",8.424706
"40628","00040",6.310145
"40629","00040",6.310145
"40630","00040",6.310145
"40631","00040",6.310145
"40632","00040",8.482814
"40633","00040",8.4105
"40634","00040",8.4105
"40635","00040",8.4105
"40636","00040",8.4105
"40698","00040",7.804348
"40699","00040",7.804348
"40700","00040",7.804348
"40701","00040",7.804348
"40702","00040",7.826946
"40703","00040",7.764407
"40704","00040",7.764407
"40705","00040",7.764407
"40706","00040",7.764407
"40729","00040",8.216484
"40730","00040",8.216484
"40731","00040",8.216484
"40732","00040",8.216484
"40751","00040",9.635962
"40752","00040",9.570144
"40753","00040",9.570144
"40754","00040",9.570144
"40755","00040",9.570144
"41083","00040",7.345977
"41084","00040",7.345977
"41085","00040",7.345977
"41086","00040",7.345977
"41087","00040",8.19
"41088","00040",8.19
"41089","00040",8.19
"41090","00040",8.19
"41091","00040",9.993861
"41092","00040",9.946522
"41093","00040",9.946522
"41094","00040",9.946522
"41095","00040",9.946522
"41164","00040",10.110937
"41165","00040",10.088393
"41166","00040",10.088393
"41167","00040",10.088393
"41168","00040",10.088393
"41210","00041",6.117241
"41211","00041",6.117241
"41212","00041",6.117241
"41213","00041",6.117241
"41324","00041",7.501724
"41325","00041",7.501724
"41326","00041",7.501724
"41327","00041",7.501724
"41344","00041",6.503226
"41345","00041",6.503226
"41346","00041",6.503226
"41347","00041",6.503226
"41348","00041",5.113333
"41349","00041",5.113333
"41350","00041",5.113333
"41351","00041",5.113333
"41387","00041",5.851613
"41388","00041",5.851613
"41389","00041",5.851613
"41390","00041",5.851613
"41407","00041",6.192982
"41408","00041",6.192982
"41409","00041",6.192982
"41410","00041",6.192982
"41425","00041",7.520833
"41426","00041",7.520833
"41427","00041",7.520833
"41428","00041",7.520833
"41439","00041",5.418478
"41440","00041",5.418478
"41441","00041",5.418478
"41442","00041",5.418478
"41460","00041",4.996739
"41461","00041",4.996739
"41462","00041",4.996739
"41463","00041",4.996739
"41464","00041",6.082609
"41465","00041",6.082609
"41466","00041",6.082609
"41467","00041",6.082609
"41489","00041",4.615217
"41490","00041",4.615217
"41491","00041",4.615217
"41492","00041",4.615217
"41506","00041",6.248913
"41507","00041",6.248913
"41508","00041",6.248913
"41509","00041",6.248913
"41518","00041",5.169565
"41519","00041",5.169565
"41520","00041",5.169565
"41521","00041",5.169565
"41578","00041",5.093443
"41579","00041",5.093443
"41580","00041",5.093443
"41581","00041",5.093443
"41935","00041",5.65082
"41936","00041",5.65082
"41937","00041",5.65082
"41938","00041",5.65082
"42038","00041",5.932203
"42039","00041",5.932203
"42040","00041",5.932203
"42041","00041",5.932203
"42067","00042",7.441402
"42068","00042",7.409249
"42069","00042",7.409249
"42070","00042",7.409249
"42071","00042",7.409249
"42151","00042",9.265909
"42152","00042",9.265909
"42153","00042",9.265909
"42154","00042",9.265909
"42183","00042",9.021429
"42184","00042",9.021429
"42185","00042",9.021429
"42186","00042",9.021429
"42187","00042",8.913043
"42188","00042",8.913043
"42189","00042",8.913043
"42190","00042",8.913043
"42191","00042",10.752296
"42192","00042",10.722599
"42193","00042",10.722599
"42194","00042",10.722599
"42195","00042",10.722599
"42272","00042",12.925191
"42273","00042",12.925191
"42274","00042",12.925191
"42275","00042",12.925191
"42276","00042",15.945455
"42277","00042",15.945455
"42278","00042",15.945455
"42279","00042",15.945455
"42360","00042",7.534884
"42361","00042",7.534884
"42362","00042",7.534884
"42363","00042",7.534884
"42368","00042",7.75
"42369","00042",7.75
"42370","00042",7.75
"42371","00042",7.75
"42382","00042",9.06
"42383","00042",9.06
"42384","00042",9.06
"42385","00042",9.06
"42398","00042",10.628889
"42399","00042",10.628889
"42400","00042",10.628889
"42401","00042",10.628889
"42412","00042",10.674004
"42413","00042",10.619853
"42414","00042",10.619853
"42415","00042",10.619853
"42416","00042",10.619853
"42422","00042",9.809091
"42423","00042",9.809091
"42424","00042",9.809091
"42425","00042",9.809091
"42432","00042",9.536741
"42433","00042",9.506857
"42434","00042",9.506857
"42435","00042",9.506857
"42436","00042",9.506857
"42471","00042",8.602484
"42472","00042",8.602484
"42473","00042",8.602484
"42474","00042",8.602484
"42475","00042",8.608107
"42476","00042",8.566463
"42477","00042",8.566463
"42478","00042",8.566463
"42479","00042",8.566463
"42496","00042",8.702924
"42497","00042",8.702924
"42498","00042",8.702924
"42499","00042",8.702924
"42500","00042",11.547315
"42501","00042",11.515341
"42502","00042",11.515341
"42503","00042",11.515341
"42504","00042",11.515341
"42534","00042",7.838733
"42535","00042",7.737278
"42536","00042",7.737278
"42537","00042",7.737278
"42538","00042",7.737278
"42547","00042",9.193235
"42548","00042",9.134118
"42549","00042",9.134118
"42550","00042",9.134118
"42551","00042",9.134118
"42578","00042",11.034453
"42579","00042",10.937143
"42580","00042",10.937143
"42581","00042",10.937143
"42582","00042",10.937143
"42663","00042",6.868047
"42664","00042",6.868047
"42665","00042",6.868047
"42666","00042",6.868047
"42667","00042",9.485765
"42668","00042",9.453448
"42669","00042",9.453448
"42670","00042",9.453448
"42671","00042",9.453448
"42680","00042",8.417714
"42681","00042",8.417714
"42682","00042",8.417714
"42683","00042",8.417714
"42684","00042",10.49387
"42685","00042",10.412426
"42686","00042",10.412426
"42687","00042",10.412426
"42688","00042",10.412426
"42757","00042",9.006111
"42758","00042",9.006111
"42759","00042",9.006111
"42760","00042",9.006111
"42761","00042",11.522294
"42762","00042",11.498639
"42763","00042",11.498639
"42764","00042",11.498639
"42765","00042",11.498639
"42770","00042",9.012727
"42771","00042",9.012727
"42772","00042",9.012727
"42773","00042",9.012727
"42774","00042",9.152095
"42775","00042",9.044654
"42776","00042",9.044654
"42777","00042",9.044654
"42778","00042",9.044654
"42801","00042",9.004167
"42802","00042",9.004167
"42803","00042",9.004167
"42804","00042",9.004167
"42805","00042",11.202645
"42806","00042",11.035542
"42807","00042",11.035542
"42808","00042",11.035542
"42809","00042",11.035542
"42877","00042",9.288052
"42878","00042",9.258683
"42879","00042",9.258683
"42880","00042",9.258683
"42881","00042",9.258683
"42967","00042",5.905822
"42968","00042",5.854167
"42969","00042",5.854167
"42970","00042",5.854167
"42971","00042",5.854167
"42988","00042",4.786934
"42989","00042",4.763095
"42990","00042",4.763095
"42991","00042",4.763095
"42992","00042",4.763095
"43019","00042",8.62957
"43020","00042",8.584746
"43021","00042",8.584746
"43022","00042",8.584746
"43023","00042",8.584746
"43031","00042",9.80226
"43032","00042",9.80226
"43033","00042",9.80226
"43034","00042",9.80226
"43035","00042",11
"43036","00042",11
"43037","00042",11
"43038","00042",11
"43039","00042",10.780496
"43040","00042",10.721143
"43041","00042",10.721143
"43042","00042",10.721143
"43043","00042",10.721143
"43115","00042",9.836747
"43116","00042",9.836747
"43117","00042",9.836747
"43118","00042",9.836747
"43119","00042",10.595334
"43120","00042",10.570115
"43121","00042",10.570115
"43122","00042",10.570115
"43123","00042",10.570115
"43140","00042",8.863758
"43141","00042",8.863758
"43142","00042",8.863758
"43143","00042",8.863758
"43144","00042",13.991388
"43145","00042",13.972152
"43146","00042",13.972152
"43147","00042",13.972152
"43148","00042",13.972152
"43155","00042",13.289031
"43156","00042",13.236932
"43157","00042",13.236932
"43158","00042",13.236932
"43159","00042",13.236932
"43184","00042",6.910596
"43185","00042",6.910596
"43186","00042",6.910596
"43187","00042",6.910596
"43188","00042",9.487014
"43189","00042",9.467683
"43190","00042",9.467683
"43191","00042",9.467683
"43192","00042",9.467683
"43201","00042",6.67464
"43202","00042",6.597159
"43203","00042",6.597159
"43204","00042",6.597159
"43205","00042",6.597159
"43224","00042",8.400575
"43225","00042",8.400575
"43226","00042",8.400575
"43227","00042",8.400575
"43228","00042",10.828282
"43229","00042",10.815385
"43230","00042",10.815385
"43231","00042",10.815385
"43232","00042",10.815385
"43619","00042",7.247222
"43620","00042",7.247222
"43621","00042",7.247222
"43622","00042",7.247222
"43623","00042",8.31519
"43624","00042",8.31519
"43625","00042",8.31519
"43626","00042",8.31519
"43711","00042",8.535526
"43712","00042",8.535526
"43713","00042",8.535526
"43714","00042",8.535526
"43715","00042",9.192004
"43716","00042",9.159608
"43717","00042",9.159608
"43718","00042",9.159608
"43719","00042",9.159608
"43843","00042",10.436249
"43844","00042",10.502905
"43845","00042",10.502905
"43846","00042",10.502905
"43847","00042",10.502905
"43912","00042",9.62563
"43913","00042",9.600781
"43914","00042",9.600781
"43915","00042",9.600781
"43916","00042",9.600781
"43973","00042",9.129677
"43974","00042",9.042188
"43975","00042",9.042188
"43976","00042",9.10428
"43977","00042",9.042188
"43983","00042",7.605911
"43984","00042",7.614
"43985","00042",7.614
"43986","00042",7.614
"43987","00042",7.614
"44000","00042",6.361735
"44001","00042",6.31773
"44002","00042",6.31773
"44003","00042",6.31773
"44004","00042",6.31773
"44029","00042",8.155147
"44030","00042",8.155147
"44031","00042",8.155147
"44032","00042",8.155147
"44033","00042",9.177098
"44034","00042",9.162733
"44035","00042",9.162733
"44036","00042",9.162733
"44037","00042",9.162733
"44042","00042",7.610795
"44043","00042",7.610795
"44044","00042",7.610795
"44045","00042",7.610795
"44046","00042",6.679681
"44047","00042",6.639053
"44048","00042",6.639053
"44049","00042",6.639053
"44050","00042",6.639053
"44060","00042",7.077707
"44061","00042",7.077707
"44062","00042",7.077707
"44063","00042",7.077707
"44064","00042",11.527207
"44065","00042",11.502597
"44066","00042",11.502597
"44067","00042",11.502597
"44068","00042",11.502597
"44138","00042",7.599383
"44139","00042",7.599383
"44140","00042",7.599383
"44141","00042",7.599383
"44142","00042",6.242516
"44143","00042",6.190385
"44144","00042",6.190385
"44145","00042",6.190385
"44146","00042",6.190385
"44147","00042",9.718293
"44148","00042",9.658929
"44149","00042",9.658929
"44150","00042",9.658929
"44151","00042",9.658929
"44231","00042",9.313846
"44232","00042",9.313846
"44233","00042",9.313846
"44234","00042",9.313846
"44235","00042",10.107692
"44236","00042",10.107692
"44237","00042",10.107692
"44238","00042",10.107692
"44239","00042",8.921692
"44240","00042",8.884571
"44241","00042",8.884571
"44242","00042",8.884571
"44243","00042",8.884571
"44356","00044",6.033333
"44357","00044",6.033333
"44358","00044",6.033333
"44359","00044",6.033333
"44360","00044",4.706888
"44361","00044",4.673684
"44362","00044",4.673684
"44363","00044",4.673684
"44364","00044",4.673684
"44517","00044",5.884466
"44518","00044",5.884466
"44519","00044",5.884466
"44520","00044",5.884466
"44521","00044",5.802857
"44522","00044",5.802857
"44523","00044",5.802857
"44524","00044",5.802857
"44525","00044",7.066761
"44526","00044",7.019392
"44527","00044",7.019392
"44528","00044",7.019392
"44529","00044",7.019392
"44624","00044",6.840909
"44625","00044",6.840909
"44626","00044",6.840909
"44627","00044",6.840909
"44636","00044",9.308285
"44637","00044",9.28022
"44638","00044",9.28022
"44639","00044",9.28022
"44640","00044",9.28022
"44862","00044",6.062562
"44863","00044",6.062562
"44864","00044",6.062562
"44865","00044",6.062562
"44866","00044",7.16473
"44867","00044",7.145522
"44868","00044",7.145522
"44869","00044",7.145522
"44870","00044",7.145522
"44942","00044",5.200948
"44943","00044",5.141762
"44944","00044",5.141762
"44945","00044",5.141762
"44946","00044",5.141762
"44993","00045",7.725368
"44994","00045",7.725368
"44995","00045",7.725368
"44996","00045",7.725368
"44997","00045",8.297917
"44998","00045",8.297917
"44999","00045",8.297917
"45000","00045",8.297917
"45010","00045",7.172759
"45011","00045",7.172759
"45012","00045",7.172759
"45013","00045",7.172759
"45072","00045",7.192857
"45073","00045",7.192857
"45074","00045",7.192857
"45075","00045",7.192857
"45167","00045",9.175962
"45168","00045",9.175962
"45169","00045",9.175962
"45170","00045",9.175962
"45182","00045",8.250476
"45183","00045",8.250476
"45184","00045",8.250476
"45185","00045",8.250476
"45212","00045",8.25
"45213","00045",8.25
"45214","00045",8.25
"45215","00045",8.25
"45216","00045",8.245339
"45217","00045",8.198684
"45218","00045",8.198684
"45219","00045",8.198684
"45220","00045",8.198684
"45247","00045",7.912871
"45248","00045",7.912871
"45249","00045",7.912871
"45250","00045",7.912871
"45251","00045",8.175758
"45252","00045",8.175758
"45253","00045",8.175758
"45254","00045",8.175758
"45273","00045",8.502518
"45274","00045",8.502518
"45275","00045",8.502518
"45276","00045",8.502518
"45277","00045",9.014985
"45278","00045",8.94633
"45279","00045",8.94633
"45280","00045",8.94633
"45281","00045",8.94633
"45296","00045",6.660886
"45297","00045",6.59083
"45298","00045",6.59083
"45299","00045",6.59083
"45300","00045",6.59083
"45340","00045",8.183673
"45341","00045",8.183673
"45342","00045",8.183673
"45343","00045",8.183673
"45431","00045",8.902055
"45432","00045",8.902055
"45433","00045",8.902055
"45434","00045",8.902055
"45435","00045",9.020513
"45436","00045",9.020513
"45437","00045",9.020513
"45438","00045",9.020513
"45468","00045",8.448485
"45469","00045",8.448485
"45470","00045",8.448485
"45471","00045",8.448485
"45484","00046",5.041285
"45485","00046",5.004924
"45486","00046",5.004924
"45487","00046",5.004924
"45488","00046",5.004924
"45493","00046",6.816129
"45494","00046",6.816129
"45495","00046",6.816129
"45496","00046",6.816129
"45497","00046",5.41
"45498","00046",5.41
"45499","00046",5.41
"45500","00046",5.41
"45501","00046",6.441935
"45502","00046",6.441935
"45503","00046",6.441935
"45504","00046",6.441935
"45507","00046",4.364459
"45508","00046",4.323704
"45509","00046",4.323704
"45510","00046",4.323704
"45511","00046",4.323704
"45526","00046",1.956813
"45527","00046",1.950877
"45528","00046",1.950877
"45529","00046",1.950877
"45530","00046",1.950877
"45531","00046",4.507106
"45532","00046",4.471751
"45533","00046",4.471751
"45534","00046",4.471751
"45535","00046",4.471751
"45551","00046",2.743921
"45552","00046",2.701504
"45553","00046",2.701504
"45554","00046",2.701504
"45555","00046",2.701504
"45599","00046",6.944828
"45600","00046",6.944828
"45601","00046",6.944828
"45602","00046",6.944828
"45603","00046",6.042857
"45604","00046",6.042857
"45605","00046",6.042857
"45606","00046",6.042857
"45607","00046",6.810788
"45608","00046",6.74291
"45609","00046",6.74291
"45610","00046",6.74291
"45611","00046",6.74291
"45691","00046",6.610319
"45692","00046",6.485795
"45693","00046",6.485795
"45694","00046",6.485795
"45695","00046",6.485795
"45700","00046",5.275
"45701","00046",5.275
"45702","00046",5.275
"45703","00046",5.275
"45704","00046",4.646667
"45705","00046",4.646667
"45706","00046",4.646667
"45707","00046",4.646667
"45723","00046",6.169274
"45724","00046",6.169274
"45725","00046",5.906905
"45726","00046",5.853755
"45727","00046",6.11451
"45728","00046",6.11451
"45729","00046",6.11451
"45730","00046",6.11451
"45731","00046",5.853755
"45732","00046",6.11451
"45733","00046",6.11451
"45734","00046",5.853755
"45735","00046",6.11451
"45736","00046",5.853755
"45737","00046",6.11451
"45756","00047",7.511111
"45757","00047",7.511111
"45758","00047",7.511111
"45759","00047",7.511111
"45829","00047",8.351149
"45830","00047",8.351149
"45831","00047",8.351149
"45832","00047",8.351149
"45833","00047",8.3375
"45834","00047",8.3375
"45835","00047",8.3375
"45836","00047",8.3375
"45848","00047",7.567251
"45849","00047",7.567251
"45850","00047",7.567251
"45851","00047",7.567251
"45871","00047",6.655914
"45872","00047",6.655914
"45873","00047",6.655914
"45874","00047",6.655914
"45880","00047",7.679348
"45881","00047",7.679348
"45882","00047",7.679348
"45883","00047",7.679348
"45894","00047",7.785714
"45895","00047",7.785714
"45896","00047",7.785714
"45897","00047",7.785714
"45898","00047",7.892308
"45899","00047",7.892308
"45900","00047",7.892308
"45901","00047",7.892308
"45925","00047",8.335606
"45926","00047",8.335606
"45927","00047",8.335606
"45928","00047",8.335606
"45929","00047",8.346667
"45930","00047",8.346667
"45931","00047",8.346667
"45932","00047",8.346667
"45938","00047",8.975556
"45939","00047",8.975556
"45940","00047",8.975556
"45941","00047",8.975556
"45946","00047",8.714173
"45947","00047",8.714173
"45948","00047",8.714173
"45949","00047",8.714173
"45957","00047",8.026877
"45958","00047",8.026877
"45959","00047",8.026877
"45960","00047",8.026877
"46031","00047",6.551546
"46032","00047",6.551546
"46033","00047",6.551546
"46034","00047",6.551546
"46050","00047",8.531633
"46051","00047",8.531633
"46052","00047",8.531633
"46053","00047",8.531633
"46068","00047",7.806061
"46069","00047",7.806061
"46070","00047",7.806061
"46071","00047",7.806061
"46092","00047",6.869474
"46093","00047",6.869474
"46094","00047",6.869474
"46095","00047",6.869474
"46096","00047",6.863366
"46097","00047",6.863366
"46098","00047",6.863366
"46099","00047",6.863366
"46111","00047",6.626531
"46112","00047",6.626531
"46113","00047",6.626531
"46114","00047",6.626531
"46136","00047",7.788213
"46137","00047",7.788213
"46138","00047",7.788213
"46139","00047",7.788213
"46151","00047",7.378431
"46152","00047",7.378431
"46153","00047",7.378431
"46154","00047",7.378431
"46164","00047",7.6
"46165","00047",7.6
"46166","00047",7.6
"46167","00047",7.6
"46211","00047",7.531683
"46212","00047",7.531683
"46213","00047",7.531683
"46214","00047",7.531683
"46246","00047",7.070652
"46247","00047",7.070652
"46248","00047",7.070652
"46249","00047",7.070652
"46250","00047",7.110638
"46251","00047",7.110638
"46252","00047",7.110638
"46253","00047",7.110638
"46348","00047",7.129592
"46349","00047",7.129592
"46350","00047",7.129592
"46351","00047",7.129592
"46386","00047",7.805
"46387","00047",7.805
"46388","00047",7.805
"46389","00047",7.805
"46390","00047",7.823404
"46391","00047",7.823404
"46392","00047",7.823404
"46393","00047",7.823404
"46446","00048",7.6
"46447","00048",7.6
"46448","00048",7.6
"46449","00048",7.6
"46491","00048",7.628571
"46492","00048",7.628571
"46493","00048",7.628571
"46494","00048",7.628571
"46530","00048",8.073684
"46531","00048",8.073684
"46532","00048",8.073684
"46533","00048",8.073684
"46546","00048",7.396667
"46547","00048",7.396667
"46548","00048",7.396667
"46549","00048",7.396667
"46638","00048",10.742105
"46639","00048",10.742105
"46640","00048",10.742105
"46641","00048",10.742105
"46707","00048",7.260345
"46708","00048",7.260345
"46709","00048",7.260345
"46710","00048",7.260345
"46910","00048",7.25614
"46911","00048",7.25614
"46912","00048",7.25614
"46913","00048",7.25614
"46914","00048",6.976923
"46915","00048",6.976923
"46916","00048",6.976923
"46917","00048",6.976923
"46918","00048",7.615072
"46919","00048",7.55419
"46920","00048",7.55419
"46921","00048",7.55419
"46922","00048",7.55419
"47151","00048",6.868966
"47152","00048",6.868966
"47153","00048",6.868966
"47154","00048",6.868966
"47376","00048",7.172414
"47377","00048",7.172414
"47378","00048",7.172414
"47379","00048",7.172414
"47467","00048",10.192157
"47468","00048",10.192157
"47469","00048",10.192157
"47470","00048",10.192157
"47471","00048",11.024055
"47472","00048",11.001734
"47473","00048",11.001734
"47474","00048",11.001734
"47475","00048",11.001734
"47675","00048",6.805714
"47676","00048",6.805714
"47677","00048",6.805714
"47678","00048",6.805714
"47729","00048",8.929032
"47730","00048",8.929032
"47731","00048",8.929032
"47732","00048",8.929032
"47944","00048",8.457143
"47945","00048",8.457143
"47946","00048",8.457143
"47947","00048",8.457143
"48183","00048",10.166092
"48184","00048",10.166092
"48185","00048",10.166092
"48186","00048",10.166092
"48187","00048",10.203571
"48188","00048",10.203571
"48189","00048",10.203571
"48190","00048",10.203571
"48512","00048",8.339733
"48513","00048",8.243103
"48514","00048",8.243103
"48515","00048",8.243103
"48516","00048",8.243103
"48517","00048",8.001639
"48518","00048",8.001639
"48519","00048",8.001639
"48520","00048",8.001639
"48696","00048",9.916
"48697","00048",9.916
"48698","00048",9.916
"48699","00048",9.916
"48856","00048",7.632258
"48857","00048",7.632258
"48858","00048",7.632258
"48859","00048",7.632258
"48960","00048",12.063333
"48961","00048",12.063333
"48962","00048",12.063333
"48963","00048",12.063333
"48979","00048",9.730909
"48980","00048",9.730909
"48981","00048",9.730909
"48982","00048",9.730909
"49480","00048",9.223333
"49481","00048",9.223333
"49482","00048",9.223333
"49483","00048",9.223333
"49484","00048",9.06
"49485","00048",9.06
"49486","00048",9.06
"49487","00048",9.06
"49586","00048",8.682143
"49587","00048",8.682143
"49588","00048",8.682143
"49589","00048",8.682143
"49934","00048",6.663793
"49935","00048",6.663793
"49936","00048",6.663793
"49937","00048",6.663793
"49944","00048",7.09
"49945","00048",7.09
"49946","00048",7.09
"49947","00048",7.09
"49968","00048",7.139344
"49969","00048",7.139344
"49970","00048",7.139344
"49971","00048",7.139344
"50143","00048",6.376923
"50144","00048",6.376923
"50145","00048",6.376923
"50146","00048",6.376923
"50162","00048",8.212903
"50163","00048",8.212903
"50164","00048",8.212903
"50165","00048",8.212903
"50316","00049",8.019048
"50317","00049",8.019048
"50318","00049",8.019048
"50319","00049",8.019048
"50320","00049",7.996505
"50321","00049",7.885859
"50322","00049",7.885859
"50323","00049",7.885859
"50324","00049",7.885859
"50371","00049",7.408638
"50372","00049",7.408638
"50373","00049",7.408638
"50374","00049",7.408638
"50375","00049",5.123684
"50376","00049",5.123684
"50377","00049",5.123684
"50378","00049",5.123684
"50379","00049",6.680247
"50380","00049",6.621918
"50381","00049",6.621918
"50382","00049",6.621918
"50383","00049",6.621918
"50384","00049",6.25403
"50385","00049",6.20367
"50386","00049",6.20367
"50387","00049",6.20367
"50388","00049",6.20367
"50617","00049",7.029936
"50618","00049",7.029936
"50619","00049",7.029936
"50620","00049",7.029936
"50621","00049",7.759521
"50622","00049",7.712752
"50623","00049",7.712752
"50624","00049",7.712752
"50625","00049",7.712752
"50701","00049",6.449257
"50702","00049",6.42952
"50703","00049",6.42952
"50704","00049",6.42952
"50705","00049",6.42952
"50738","00049",6.465132
"50739","00049",6.465132
"50740","00049",6.465132
"50741","00049",6.465132
"50779","00049",8.180909
"50780","00049",8.180909
"50781","00049",8.180909
"50782","00049",8.180909
"50783","00049",7.458774
"50784","00049",7.395088
"50785","00049",7.395088
"50786","00049",7.395088
"50787","00049",7.395088
"50788","00049",7.579097
"50789","00049",7.518689
"50790","00049",7.518689
"50791","00049",7.518689
"50792","00049",7.518689
"50872","00049",9.325342
"50873","00049",9.325342
"50874","00049",9.325342
"50875","00049",9.325342
"50876","00049",7.859375
"50877","00049",7.859375
"50878","00049",7.859375
"50879","00049",7.859375
"50899","00049",4.463785
"50900","00049",4.377778
"50901","00049",4.377778
"50902","00049",4.377778
"50903","00049",4.377778
"50943","00049",6.7025
"50944","00049",6.7025
"50945","00049",6.7025
"50946","00049",6.7025
"50947","00049",5.490595
"50948","00049",5.4375
"50949","00049",5.4375
"50950","00049",5.4375
"50951","00049",5.4375
"50976","00049",6.493444
"50977","00049",6.448309
"50978","00049",6.448309
"50979","00049",6.448309
"50980","00049",6.448309
"51057","00049",8.010897
"51058","00049",8.010897
"51059","00049",8.010897
"51060","00049",8.010897
"51061","00049",5.845034
"51062","00049",5.786567
"51063","00049",5.786567
"51064","00049",5.786567
"51065","00049",5.786567
"51092","00049",7.773828
"51093","00049",7.773828
"51094","00049",7.773828
"51095","00049",7.773828
"51096","00049",5.95641
"51097","00049",5.95641
"51098","00049",5.95641
"51099","00049",5.95641
"51100","00049",5.657216
"51101","00049",5.583628
"51102","00049",5.583628
"51103","00049",5.583628
"51104","00049",5.583628
"51182","00049",6.40411
"51183","00049",6.40411
"51184","00049",6.40411
"51185","00049",6.40411
"51209","00049",3.903883
"51210","00049",3.903883
"51211","00049",3.903883
"51212","00049",3.903883
"51213","00049",5.470439
"51214","00049",5.399228
"51215","00049",5.399228
"51216","00049",5.399228
"51217","00049",5.399228
"51256","00049",8.42872
"51257","00049",8.42872
"51258","00049",8.42872
"51259","00049",8.42872
"51260","00049",5.157513
"51261","00049",5.147159
"51262","00049",5.147159
"51263","00049",5.147159
"51264","00049",5.147159
"51275","00050",4.546154
"51276","00050",4.546154
"51277","00050",4.546154
"51278","00050",4.546154
"51279","00050",5.231529
"51280","00050",5.164327
"51281","00050",5.164327
"51282","00050",5.164327
"51283","00050",5.164327
"51330","00050",3.775439
"51331","00050",3.775439
"51332","00050",3.775439
"51333","00050",3.775439
"51334","00050",2.420334
"51335","00050",2.355249
"51336","00050",2.355249
"51337","00050",2.355249
"51338","00050",2.355249
"51339","00050",5.815517
"51340","00050",5.815517
"51341","00050",5.815517
"51342","00050",5.815517
"51343","00050",5.742105
"51344","00050",5.742105
"51345","00050",5.742105
"51346","00050",5.742105
"51429","00050",6.127083
"51430","00050",6.127083
"51431","00050",6.127083
"51432","00050",6.127083
"51433","00050",5.609085
"51434","00050",5.575419
"51435","00050",5.575419
"51436","00050",5.575419
"51437","00050",5.575419
"51463","00050",6.73
"51464","00050",6.73
"51465","00050",6.73
"51466","00050",6.73
"51467","00050",3.85
"51468","00050",3.85
"51469","00050",3.85
"51470","00050",3.85
"51471","00050",7.520009
"51472","00050",7.422472
"51473","00050",7.422472
"51474","00050",7.422472
"51475","00050",7.422472
"51489","00051",6.430769
"51490","00051",6.430769
"51491","00051",6.430769
"51492","00051",6.430769
"51493","00051",7.321087
"51494","00051",7.274783
"51495","00051",7.274783
"51496","00051",7.274783
"51497","00051",7.274783
"51534","00051",7.592308
"51535","00051",7.592308
"51536","00051",7.592308
"51537","00051",7.592308
"51538","00051",7.603333
"51539","00051",7.603333
"51540","00051",7.603333
"51541","00051",7.603333
"51569","00051",6.493617
"51570","00051",6.493617
"51571","00051",6.493617
"51572","00051",6.493617
"51582","00051",7.352632
"51583","00051",7.352632
"51584","00051",7.352632
"51585","00051",7.352632
"51592","00051",7.963158
"51593","00051",7.963158
"51594","00051",7.963158
"51595","00051",7.963158
"51690","00051",6.774436
"51691","00051",6.774436
"51692","00051",6.774436
"51693","00051",6.774436
"51704","00051",8.66483
"51705","00051",8.61497
"51706","00051",8.61497
"51707","00051",8.61497
"51708","00051",8.61497
"51735","00051",7.402174
"51736","00051",7.402174
"51737","00051",7.402174
"51738","00051",7.402174
"51739","00051",7.388235
"51740","00051",7.388235
"51741","00051",7.388235
"51742","00051",7.388235
"52013","00051",6.979032
"52014","00051",6.979032
"52015","00051",6.979032
"52016","00051",6.979032
"52017","00051",7.140625
"52018","00051",7.140625
"52019","00051",7.140625
"52020","00051",7.140625
"52098","00051",6.942391
"52099","00051",6.942391
"52100","00051",6.942391
"52101","00051",6.942391
"52120","00051",7.202299
"52121","00051",7.202299
"52122","00051",7.202299
"52123","00051",7.202299
"52177","00051",6.84625
"52178","00051",6.84625
"52179","00051",6.84625
"52180","00051",6.84625
"52212","00051",7.295604
"52213","00051",7.295604
"52214","00051",7.295604
"52215","00051",7.295604
"52244","00051",7.293333
"52245","00051",7.293333
"52246","00051",7.293333
"52247","00051",7.293333
"52274","00051",5.95977
"52275","00051",5.95977
"52276","00051",5.95977
"52277","00051",5.95977
"52360","00051",6.786957
"52361","00051",6.786957
"52362","00051",6.786957
"52363","00051",6.786957
"52395","00051",6.509195
"52396","00051",6.509195
"52397","00051",6.509195
"52398","00051",6.509195
"52399","00051",6.507143
"52400","00051",6.507143
"52401","00051",6.507143
"52402","00051",6.507143
"52418","00051",8.728571
"52419","00051",8.728571
"52420","00051",8.728571
"52421","00051",8.728571
"52422","00051",8.230423
"52423","00051",8.190943
"52424","00051",8.190943
"52425","00051",8.190943
"52426","00051",8.190943
"52439","00051",7.544186
"52440","00051",7.544186
"52441","00051",7.544186
"52442","00051",7.544186
"52528","00051",6.435827
"52529","00051",6.435827
"52530","00051",6.435827
"52531","00051",6.435827
"52565","00053",3.905512
"52566","00053",3.86828
"52567","00053",3.86828
"52568","00053",3.86828
"52569","00053",3.86828
"52570","00053",4.903537
"52571","00053",4.85974
"52572","00053",4.85974
"52573","00053",4.85974
"52574","00053",4.85974
"52617","00053",5.705955
"52618","00053",5.717766
"52619","00053",5.717766
"52620","00053",5.717766
"52621","00053",5.717766
"52786","00053",8.146952
